,start,end,label,Segs File,File,src_start_ts,src_end_ts,src_file,mrg_start_corrected,mrg_end_corrected
188,55636122.59199999,55678590.63999999,NP-F,copdpatient20.json,000_merged.wav,1818827,1861295,copdpatient20/wav/audio_1480293169543.wav,55636122.59199999,55678590.63999999
189,55678590.63999999,55697560.256,P-M,copdpatient20.json,000_merged.wav,1861295,1880265,copdpatient20/wav/audio_1480293169543.wav,55678590.63999999,55697560.256
190,55697560.256,57278533.44,TV-M,copdpatient20.json,000_merged.wav,1128276,1635172,copdpatient20/wav/audio_1480294054314.wav,56771327.0,57278223.0
191,57278533.44,57553336.688,TV-?,copdpatient20.json,000_merged.wav,1639184,1749225,copdpatient20/wav/audio_1480294054314.wav,57278533.44,57388574.0
192,57553336.688,57753201.36,TV-M,copdpatient20.json,000_merged.wav,53355,206625,copdpatient20/wav/audio_1480294656271.wav,57599931.0,57753201.36
193,57753201.36,57789687.984000005,NP-M,copdpatient20.json,000_merged.wav,206625,243111,copdpatient20/wav/audio_1480294656271.wav,57753201.36,57789687.984000005
0,0.0,68429.136,P,copdpatient21.json,000_merged.wav,951,69380,copdpatient21/wav/audio_1480458943756.wav,0.0,68429.136
1,76695.728,138236.032,NP,copdpatient21.json,000_merged.wav,259414,291771,copdpatient21/wav/audio_1480458943756.wav,105879.0,138236.032
2,2654958.352,2667817.52,P,copdpatient21.json,000_merged.wav,1792778,1800891,copdpatient21/wav/audio_1480460148641.wav,2659704.0,2667817.52
3,2670573.056,7148318.064,TV,copdpatient21.json,000_merged.wav,1627017,1768253,copdpatient21/wav/audio_1480460750628.wav,4194568.0,4335804.0
4,7326050.095999999,16389465.248,TV,copdpatient21.json,000_merged.wav,875023,1311774,copdpatient21/wav/audio_1480464963971.wav,13771962.0,14208713.0
5,16394057.808000002,16899698.544,NP,copdpatient21.json,000_merged.wav,100624,203026,copdpatient21/wav/audio_1480466167643.wav,16498906.0,16601308.0
6,16899698.544,16911639.200000003,P,copdpatient21.json,000_merged.wav,621762,633703,copdpatient21/wav/audio_1480466167643.wav,16899698.544,16911639.200000003
7,16911639.200000003,16988794.191999998,NP,copdpatient21.json,000_merged.wav,644678,696204,copdpatient21/wav/audio_1480466167643.wav,16922403.0,16973929.0
8,16988794.191999998,17047578.944000002,P,copdpatient21.json,000_merged.wav,746174,775962,copdpatient21/wav/audio_1480466167643.wav,17017661.0,17047449.0
9,17047578.944000002,17271236.575999998,NP,copdpatient21.json,000_merged.wav,806716,849810,copdpatient21/wav/audio_1480466167643.wav,17047578.944000002,17090672.0
10,17271236.575999998,17282717.968000002,P,copdpatient21.json,000_merged.wav,1068214,1079695,copdpatient21/wav/audio_1480466167643.wav,17271236.575999998,17282717.968000002
11,17282717.968000002,17647826.416,NP,copdpatient21.json,000_merged.wav,1291971,1355439,copdpatient21/wav/audio_1480466167643.wav,17435108.0,17498576.0
12,17647826.416,17781929.136000004,P,copdpatient21.json,000_merged.wav,1637643,1675285,copdpatient21/wav/audio_1480466167643.wav,17672704.0,17710346.0
13,17781929.136000004,18074934.4,NP,copdpatient21.json,000_merged.wav,120837,185039,copdpatient21/wav/audio_1480467128686.wav,17981520.0,18045722.0
14,18074934.4,18197555.712,P,copdpatient21.json,000_merged.wav,292166,327198,copdpatient21/wav/audio_1480467128686.wav,18131541.0,18166573.0
15,18199392.736,18256799.728,NP,copdpatient21.json,000_merged.wav,404768,438255,copdpatient21/wav/audio_1480467128686.wav,18223312.0,18256799.728
16,18256799.728,18293080.944000002,P,copdpatient21.json,000_merged.wav,438255,462436,copdpatient21/wav/audio_1480467128686.wav,18256799.728,18280980.0
17,18293080.944000002,18309614.16,NP,copdpatient21.json,000_merged.wav,476173,492707,copdpatient21/wav/audio_1480467128686.wav,18293080.944000002,18309614.16
18,18309614.16,18333954.72,P,copdpatient21.json,000_merged.wav,509048,533225,copdpatient21/wav/audio_1480467128686.wav,18309777.0,18333954.72
19,18333954.72,18389983.936,NP,copdpatient21.json,000_merged.wav,545846,584209,copdpatient21/wav/audio_1480467128686.wav,18339482.0,18377845.0
20,18389983.936,18446472.416,P,copdpatient21.json,000_merged.wav,647075,679249,copdpatient21/wav/audio_1480467128686.wav,18390721.0,18422895.0
21,18446472.416,18506634.944000002,NP,copdpatient21.json,000_merged.wav,720175,775244,copdpatient21/wav/audio_1480467128686.wav,18451565.0,18506634.944000002
22,18506634.944000002,18561286.384,P,copdpatient21.json,000_merged.wav,775244,807247,copdpatient21/wav/audio_1480467128686.wav,18506634.944000002,18538637.0
23,18561286.384,18718351.904,NP,copdpatient21.json,000_merged.wav,830690,926838,copdpatient21/wav/audio_1480467128686.wav,18561286.384,18657434.0
24,18718351.904,18735803.632,P,copdpatient21.json,000_merged.wav,991160,1008612,copdpatient21/wav/audio_1480467128686.wav,18718351.904,18735803.632
25,18735803.632,18777595.919999998,NP,copdpatient21.json,000_merged.wav,1008612,1050404,copdpatient21/wav/audio_1480467128686.wav,18735803.632,18777595.919999998
26,18777595.919999998,18792292.112,P,copdpatient21.json,000_merged.wav,1050404,1065101,copdpatient21/wav/audio_1480467128686.wav,18777595.919999998,18792292.112
27,18792292.112,18805151.28,NP,copdpatient21.json,000_merged.wav,1065101,1077960,copdpatient21/wav/audio_1480467128686.wav,18792292.112,18805151.28
28,18805151.28,18921343.008,P,copdpatient21.json,000_merged.wav,1077960,1194152,copdpatient21/wav/audio_1480467128686.wav,18805151.28,18921343.008
29,18921343.008,18947520.608000003,NP,copdpatient21.json,000_merged.wav,1194152,1220329,copdpatient21/wav/audio_1480467128686.wav,18921343.008,18947520.608000003
30,18947520.608000003,19006305.36,P,copdpatient21.json,000_merged.wav,1220329,1279114,copdpatient21/wav/audio_1480467128686.wav,18947520.608000003,19006305.36
31,19006305.36,19122037.84,NP,copdpatient21.json,000_merged.wav,1297556,1377809,copdpatient21/wav/audio_1480467128686.wav,19012313.0,19092566.0
32,19122037.84,19330540.016,P,copdpatient21.json,000_merged.wav,1463930,1648218,copdpatient21/wav/audio_1480467128686.wav,19146252.0,19330540.016
33,19332377.04,19409072.783999998,NP,copdpatient21.json,000_merged.wav,1650055,1726750,copdpatient21/wav/audio_1480467128686.wav,19332377.04,19409072.783999998
34,19409072.783999998,19638700.736,P,copdpatient21.json,000_merged.wav,1819498,1907423,copdpatient21/wav/audio_1480467128686.wav,19488517.0,19576442.0
35,29509947.007999998,29622005.456,NP ,copdpatient21.json,000_merged.wav,697821,765442,copdpatient21/wav/audio_1480474479688.wav,29532728.0,29600349.0
36,30633746.192,30657627.504000004,P,copdpatient21.json,000_merged.wav,1844297,1868178,copdpatient21/wav/audio_1480474479688.wav,30633746.192,30657627.504000004
37,32195216.256,32215423.504,NP,copdpatient21.json,000_merged.wav,215814,233482,copdpatient21/wav/audio_1480475741746.wav,32197755.0,32215423.504
38,38338682.4,39110691.568,NP,copdpatient21.json,000_merged.wav,333816,493830,copdpatient21/wav/audio_1480509492908.wav,38528658.0,38688672.0
39,39286586.576000005,39307253.088,P,copdpatient21.json,000_merged.wav,467269,485145,copdpatient21/wav/audio_1480510143016.wav,39289238.0,39307114.0
40,39929544.832,39961233.488,P,copdpatient21.json,000_merged.wav,339234,370923,copdpatient21/wav/audio_1480510745853.wav,39929544.832,39961233.488
41,41923174.688,41978285.392000005,P,copdpatient21.json,000_merged.wav,435629,490740,copdpatient21/wav/audio_1480511347921.wav,41923174.688,41978285.392000005
42,44984115.248,45005241.024000004,P,copdpatient21.json,000_merged.wav,1704198,1725324,copdpatient21/wav/audio_1480511950805.wav,44984115.248,45005241.024000004
43,45205476.592,45230735.664,P,copdpatient21.json,000_merged.wav,90139,114234,copdpatient21/wav/audio_1480512554654.wav,45206640.0,45230735.664
44,45349682.944,45391015.984,P,copdpatient21.json,000_merged.wav,576683,595191,copdpatient21/wav/audio_1480512554654.wav,45352155.0,45370663.0
45,48418890.112,48453793.568,p,copdpatient21.json,000_merged.wav,3351,38148,copdpatient21/wav/audio_1480517246764.wav,48418996.0,48453793.568
46,48453793.568,48500637.664000005,NP,copdpatient21.json,000_merged.wav,45626,77866,copdpatient21/wav/audio_1480517246764.wav,48456581.0,48488821.0
47,48500637.664000005,48646221.792,P,copdpatient21.json,000_merged.wav,109668,147929,copdpatient21/wav/audio_1480517246764.wav,48513343.0,48551604.0
48,48646221.792,49358527.68,NP,copdpatient21.json,000_merged.wav,793847,955418,copdpatient21/wav/audio_1480517246764.wav,49064531.0,49226102.0
49,49358527.68,49937190.112,P,copdpatient21.json,000_merged.wav,1794056,1851385,copdpatient21/wav/audio_1480517246764.wav,49843241.0,49900570.0
50,54840665.34400001,55478112.528,TV,copdpatient21.json,000_merged.wav,1527458,1578988,copdpatient21/wav/audio_1480527939723.wav,55169062.0,55220592.0
51,55478112.528,55495104.99199999,P,copdpatient21.json,000_merged.wav,972,15769,copdpatient21/wav/audio_1480528541708.wav,55480307.0,55495104.99199999
52,55691666.528,55798673.151999995,P,copdpatient21.json,000_merged.wav,665443,713786,copdpatient21/wav/audio_1480528541708.wav,55691997.0,55740340.0
53,56591808.08,60414654.176,NP,copdpatient21.json,000_merged.wav,816,1918703,copdpatient21/wav/audio_1480529142924.wav,56595805.0,58513692.0
54,64338536.576,64418906.36799999,P,copdpatient21.json,000_merged.wav,935456,1015826,copdpatient21/wav/audio_1480531588699.wav,64338536.576,64418906.36799999
55,64448298.736,64546120.239999995,P,copdpatient21.json,000_merged.wav,1057288,1154872,copdpatient21/wav/audio_1480531588699.wav,64448536.0,64546120.239999995
56,64546120.239999995,64772992.655999996,NP,copdpatient21.json,000_merged.wav,1251612,1399505,copdpatient21/wav/audio_1480531588699.wav,64611099.0,64758992.0
57,64775288.944000006,64797792.48,P,copdpatient21.json,000_merged.wav,1428618,1451122,copdpatient21/wav/audio_1480531588699.wav,64775288.944000006,64797792.48
58,64797792.48,64806059.088,NP,copdpatient21.json,000_merged.wav,1457516,1465383,copdpatient21/wav/audio_1480531588699.wav,64798192.0,64806059.088
59,64808814.624,64835910.720000006,P,copdpatient21.json,000_merged.wav,1469763,1496859,copdpatient21/wav/audio_1480531588699.wav,64808814.624,64835910.720000006
60,64835910.720000006,64893317.712000005,NP,copdpatient21.json,000_merged.wav,1496859,1554266,copdpatient21/wav/audio_1480531588699.wav,64835910.720000006,64893317.712000005
61,64893317.712000005,64933272.976,P,copdpatient21.json,000_merged.wav,1554266,1594221,copdpatient21/wav/audio_1480531588699.wav,64893317.712000005,64933272.976
62,65030635.216,65130753.00800001,NP,copdpatient21.json,000_merged.wav,1698771,1798889,copdpatient21/wav/audio_1480531588699.wav,65030635.216,65130753.00800001
63,65212500.56,65373240.111999996,NP,copdpatient21.json,000_merged.wav,455524,500321,copdpatient21/wav/audio_1480532190703.wav,65290609.0,65335406.0
64,65375077.136,65433861.904,P,copdpatient21.json,000_merged.wav,560812,604541,copdpatient21/wav/audio_1480532190703.wav,65390132.0,65433861.904
65,65444884.032000005,65492187.39199999,NP,copdpatient21.json,000_merged.wav,615564,662867,copdpatient21/wav/audio_1480532190703.wav,65444884.032000005,65492187.39199999
66,65492187.39199999,65509179.872,P,copdpatient21.json,000_merged.wav,680575,696464,copdpatient21/wav/audio_1480532190703.wav,65493290.0,65509179.872
67,65509179.872,65524335.31200001,NP,copdpatient21.json,000_merged.wav,711372,721374,copdpatient21/wav/audio_1480532190703.wav,65514333.0,65524335.31200001
68,65524335.31200001,65567964.624,P,copdpatient21.json,000_merged.wav,721374,743840,copdpatient21/wav/audio_1480532190703.wav,65524335.31200001,65546801.0
69,65567964.624,65608838.39999999,NP,copdpatient21.json,000_merged.wav,765501,806375,copdpatient21/wav/audio_1480532190703.wav,65567964.624,65608838.39999999
70,65608838.39999999,65633178.96000001,P,copdpatient21.json,000_merged.wav,806375,830715,copdpatient21/wav/audio_1480532190703.wav,65608838.39999999,65633178.96000001
71,65633178.96000001,65777385.312,NP,copdpatient21.json,000_merged.wav,924606,967662,copdpatient21/wav/audio_1480532190703.wav,65706001.0,65749057.0
72,66585675.696,66737689.392,NP,copdpatient21.json,000_merged.wav,2243,152352,copdpatient21/wav/audio_1480532792877.wav,66586718.0,66736827.0
73,81207924.24,81222161.168,P,copdpatient21.json,000_merged.wav,744620,758857,copdpatient21/wav/audio_1480539601904.wav,81207924.24,81222161.168
74,81358100.912,81375093.39199999,P,copdpatient21.json,000_merged.wav,894796,911789,copdpatient21/wav/audio_1480539601904.wav,81358100.912,81375093.39199999
75,81695194.75199999,81714942.752,P,copdpatient21.json,000_merged.wav,1231890,1251638,copdpatient21/wav/audio_1480539601904.wav,81695194.75199999,81714942.752
76,82852060.352,82873645.39199999,P,copdpatient21.json,000_merged.wav,469786,491371,copdpatient21/wav/audio_1480540203169.wav,82852060.352,82873645.39199999
77,83402248.928,83434396.832,P,copdpatient21.json,000_merged.wav,1019974,1052122,copdpatient21/wav/audio_1480540203169.wav,83402248.928,83434396.832
78,83754498.192,83775164.72,P,copdpatient21.json,000_merged.wav,1372224,1392890,copdpatient21/wav/audio_1480540203169.wav,83754498.192,83775164.72
79,85226872.60800001,85243405.824,P,copdpatient21.json,000_merged.wav,1105280,1121813,copdpatient21/wav/audio_1480540805757.wav,85226872.60800001,85243405.824
80,86456759.90399998,86476048.656,P,copdpatient21.json,000_merged.wav,461494,480783,copdpatient21/wav/audio_1480541408758.wav,86456759.90399998,86476048.656
81,87478604.272,87490085.67999999,P,copdpatient21.json,000_merged.wav,1492795,1504276,copdpatient21/wav/audio_1480541408758.wav,87478604.272,87490085.67999999
82,87524989.12,87536929.77600001,P,copdpatient21.json,000_merged.wav,1539180,1551120,copdpatient21/wav/audio_1480541408758.wav,87524989.12,87536929.77600001
83,87551625.968,87567699.92,P,copdpatient21.json,000_merged.wav,1565816,1581890,copdpatient21/wav/audio_1480541408758.wav,87551625.968,87567699.92
84,89816676.064,89928734.496,P,copdpatient21.json,000_merged.wav,24390,51234,copdpatient21/wav/audio_1480542613766.wav,89820542.0,89847386.0
85,89928734.496,89949401.008,NP,copdpatient21.json,000_merged.wav,154498,175165,copdpatient21/wav/audio_1480542613766.wav,89928734.496,89949401.008
86,89949401.008,89995326.60800001,P,copdpatient21.json,000_merged.wav,175165,221090,copdpatient21/wav/audio_1480542613766.wav,89949401.008,89995326.60800001
87,89995326.60800001,90263991.296,NP,copdpatient21.json,000_merged.wav,468714,519687,copdpatient21/wav/audio_1480542613766.wav,90129592.0,90180565.0
88,90263991.296,90324153.824,P,copdpatient21.json,000_merged.wav,651046,678144,copdpatient21/wav/audio_1480542613766.wav,90279141.0,90306239.0
89,90324153.824,90387531.136,NP,copdpatient21.json,000_merged.wav,700106,740271,copdpatient21/wav/audio_1480542613766.wav,90324153.824,90364318.0
90,90387531.136,90583174.14400001,P,copdpatient21.json,000_merged.wav,766449,848881,copdpatient21/wav/audio_1480542613766.wav,90387531.136,90469963.0
91,90583174.14400001,90713143.568,NP,copdpatient21.json,000_merged.wav,1134792,1174290,copdpatient21/wav/audio_1480542613766.wav,90640677.0,90680175.0
92,90713143.568,90778817.168,P,copdpatient21.json,000_merged.wav,1219435,1244823,copdpatient21/wav/audio_1480542613766.wav,90713143.568,90738531.0
93,90778817.168,90809587.312,NP,copdpatient21.json,000_merged.wav,1294149,1318588,copdpatient21/wav/audio_1480542613766.wav,90778817.168,90803256.0
94,90809587.312,90884905.27999999,P,copdpatient21.json,000_merged.wav,1357706,1388415,copdpatient21/wav/audio_1480542613766.wav,90811316.0,90842025.0
95,90884905.27999999,90964815.808,NP,copdpatient21.json,000_merged.wav,1450083,1488197,copdpatient21/wav/audio_1480542613766.wav,90886080.0,90924194.0
96,90964815.808,91028652.368,P,copdpatient21.json,000_merged.wav,1659849,1689828,copdpatient21/wav/audio_1480542613766.wav,90998673.0,91028652.368
97,91028652.368,91037378.24,NP,copdpatient21.json,000_merged.wav,1689828,1698554,copdpatient21/wav/audio_1480542613766.wav,91028652.368,91037378.24
98,91037378.24,91054370.704,P,copdpatient21.json,000_merged.wav,1698554,1715546,copdpatient21/wav/audio_1480542613766.wav,91037378.24,91054370.704
99,91054370.704,91136118.25599998,NP,copdpatient21.json,000_merged.wav,1715546,1742729,copdpatient21/wav/audio_1480542613766.wav,91054370.704,91081553.0
100,91136118.25599998,91156325.52,P,copdpatient21.json,000_merged.wav,1894652,1914859,copdpatient21/wav/audio_1480542613766.wav,91136118.25599998,91156325.52
101,94994327.056,95016371.344,P,copdpatient21.json,000_merged.wav,1463724,1485768,copdpatient21/wav/audio_1480545938837.wav,94994327.056,95016371.344
102,96003771.52000001,97504160.544,TV,copdpatient21.json,000_merged.wav,335845,738286,copdpatient21/wav/audio_1480547142792.wav,96335302.0,96737743.0
103,97522530.78400001,107126490.12799999,TV,copdpatient21.json,000_merged.wav,310694,719023,copdpatient21/wav/audio_1480548948802.wav,101492929.0,101901258.0
104,107256918.8,110299489.12,TV,copdpatient21.json,000_merged.wav,695490,1131754,copdpatient21/wav/audio_1480551440092.wav,109102769.0,109539033.0
105,110376184.86400001,110389044.03199999,P,copdpatient21.json,000_merged.wav,958540,970853,copdpatient21/wav/audio_1480552042822.wav,110376731.0,110389044.03199999
106,113267200.73599999,113614857.456,TV,copdpatient21.json,000_merged.wav,293467,359756,copdpatient21/wav/audio_1480557949856.wav,113493528.0,113559817.0
107,113990988.03199999,118925692.672,TV,copdpatient21.json,000_merged.wav,1481711,1628676,copdpatient21/wav/audio_1480558551188.wav,115886459.0,116033424.0
108,119294475.152,119581510.096,TV,copdpatient21.json,000_merged.wav,1525651,1645085,copdpatient21/wav/audio_1480560357871.wav,119451217.0,119570651.0
109,119618250.55999999,121366178.51199998,TV,copdpatient21.json,000_merged.wav,1716381,1918127,copdpatient21/wav/audio_1480560357871.wav,119618250.55999999,119819996.0
110,121388222.8,121717050.016,TV,copdpatient21.json,000_merged.wav,233028,267873,copdpatient21/wav/audio_1480561561175.wav,121420593.0,121455438.0
111,121797419.808,121891567.26400001,TV,copdpatient21.json,000_merged.wav,922267,951311,copdpatient21/wav/audio_1480561561175.wav,121797419.808,121826463.0
112,122659902.38399999,122678272.608, P,copdpatient21.json,000_merged.wav,265546,283916,copdpatient21/wav/audio_1480562162309.wav,122659902.38399999,122678272.608
113,122718227.87200001,122729709.28,P,copdpatient21.json,000_merged.wav,323871,335353,copdpatient21/wav/audio_1480562162309.wav,122718227.87200001,122729709.28
114,122959337.232,122975870.432,P,copdpatient21.json,000_merged.wav,599488,616021,copdpatient21/wav/audio_1480562162309.wav,122959337.232,122975870.432
115,126137847.296,127446267.34400001,TV,copdpatient21.json,000_merged.wav,1548383,1608307,copdpatient21/wav/audio_1480563366911.wav,127204535.0,127264459.0
116,128116780.96,129523022.528,TV,copdpatient21.json,000_merged.wav,1091691,1424116,copdpatient21/wav/audio_1480563968068.wav,128184424.0,128516849.0
117,129951508.272,132555948.47999999,TV,copdpatient21.json,000_merged.wav,160965,695297,copdpatient21/wav/audio_1480565172899.wav,130809645.0,131343977.0
118,132660199.568,134236365.808,TV,copdpatient21.json,000_merged.wav,1022533,1299422,copdpatient21/wav/audio_1480565774969.wav,133442079.0,133718968.0
119,149493306.016,149521320.624,P,copdpatient21.json,000_merged.wav,224358,252372,copdpatient21/wav/audio_1480597449792.wav,149493306.016,149521320.624
120,150144071.616,150160604.832,P,copdpatient21.json,000_merged.wav,875123,891656,copdpatient21/wav/audio_1480597449792.wav,150144071.616,150160604.832
121,150299759.376,150313537.04,P,copdpatient21.json,000_merged.wav,1030811,1044589,copdpatient21/wav/audio_1480597449792.wav,150299759.376,150313537.04
122,151035946.57599998,151056613.088,P,copdpatient21.json,000_merged.wav,1766998,1787665,copdpatient21/wav/audio_1480597449792.wav,151035946.57599998,151056613.088
123,151069472.256,151091516.544,P,copdpatient21.json,000_merged.wav,1800524,1822568,copdpatient21/wav/audio_1480597449792.wav,151069472.256,151091516.544
124,151134227.344,151150301.296,P,copdpatient21.json,000_merged.wav,1865279,1881353,copdpatient21/wav/audio_1480597449792.wav,151134227.344,151150301.296
125,152486276.704,152499135.872,P,copdpatient21.json,000_merged.wav,1507302,1520161,copdpatient21/wav/audio_1480598052094.wav,152486276.704,152499135.872
126,152510158.016,152521180.14400002,P,copdpatient21.json,000_merged.wav,1531184,1542206,copdpatient21/wav/audio_1480598052094.wav,152510158.016,152521180.14400002
127,154230989.856,154256248.92799997,NP,copdpatient21.json,000_merged.wav,1473210,1485287,copdpatient21/wav/audio_1480598654098.wav,154230989.856,154243066.0
128,154261300.752,154425255.10399997,P,copdpatient21.json,000_merged.wav,1588317,1676027,copdpatient21/wav/audio_1480598654098.wav,154280159.0,154367869.0
129,154425255.10399997,154461995.584,NP,copdpatient21.json,000_merged.wav,1739436,1776176,copdpatient21/wav/audio_1480598654098.wav,154425255.10399997,154461995.584
130,154738467.632,154752704.55999997,P,copdpatient21.json,000_merged.wav,328889,342891,copdpatient21/wav/audio_1480599257275.wav,154738702.0,154752704.55999997
131,154821592.944,154842259.456,P,copdpatient21.json,000_merged.wav,427658,446146,copdpatient21/wav/audio_1480599257275.wav,154823771.0,154842259.456
132,157111902.112,157128435.32799998,P,copdpatient21.json,000_merged.wav,1095701,1112234,copdpatient21/wav/audio_1480599860105.wav,157111902.112,157128435.32799998
133,157205131.056,157223960.544,P,copdpatient21.json,000_merged.wav,1214149,1232978,copdpatient21/wav/audio_1480599860105.wav,157205131.056,157223960.544
134,158955355.28,158976021.808,P,copdpatient21.json,000_merged.wav,1245943,1265545,copdpatient21/wav/audio_1480600463109.wav,158956419.0,158976021.808
135,160848867.36,160865400.57599998,P,copdpatient21.json,000_merged.wav,7424,23957,copdpatient21/wav/audio_1480602342150.wav,160848867.36,160865400.57599998
136,164095347.296,164108206.46400002,P,copdpatient21.json,000_merged.wav,1091166,1102375,copdpatient21/wav/audio_1480603065373.wav,164096997.0,164108206.46400002
137,168165273.072,169530181.60000002,TV,copdpatient21.json,000_merged.wav,1081476,1296955,copdpatient21/wav/audio_1480607281236.wav,169131754.0,169347233.0
138,169567381.32799998,169936623.07200003,TV,copdpatient21.json,000_merged.wav,441167,810019,copdpatient21/wav/audio_1480607882347.wav,169567771.0,169936623.07200003
139,169968311.72800002,170324235.056,TV,copdpatient21.json,000_merged.wav,1570985,1919855,copdpatient21/wav/audio_1480607882347.wav,169968311.72800002,170317181.0
140,173325472.352,173503663.63199997,TV,copdpatient21.json,000_merged.wav,826,177523,copdpatient21/wav/audio_1480618896613.wav,173326966.0,173503663.63199997
141,173538107.824,173905053.296,TV,copdpatient21.json,000_merged.wav,941172,1306431,copdpatient21/wav/audio_1480618896613.wav,173539794.0,173905053.296
142,173928475.344,173953275.16799998,P,copdpatient21.json,000_merged.wav,1175820,1198229,copdpatient21/wav/audio_1480619498607.wav,173930866.0,173953275.16799998
143,174057526.25599998,175658033.056,TV,copdpatient21.json,000_merged.wav,1482080,1919855,copdpatient21/wav/audio_1480621537656.wav,175216892.0,175654667.0
144,176504441.67999998,176615581.6,NP,copdpatient21.json,000_merged.wav,187365,298505,copdpatient21/wav/audio_1480626636647.wav,176504441.67999998,176615581.6
145,176615581.6,176652781.32799998,P,copdpatient21.json,000_merged.wav,298505,335705,copdpatient21/wav/audio_1480626636647.wav,176615581.6,176652781.32799998
146,176652781.32799998,176693655.104,NP,copdpatient21.json,000_merged.wav,335705,376579,copdpatient21/wav/audio_1480626636647.wav,176652781.32799998,176693655.104
147,176693655.104,176706055.024,P,copdpatient21.json,000_merged.wav,376579,388979,copdpatient21/wav/audio_1480626636647.wav,176693655.104,176706055.024
148,176773106.38399997,176804335.776,NP,copdpatient21.json,000_merged.wav,456030,487259,copdpatient21/wav/audio_1480626636647.wav,176773106.38399997,176804335.776
149,176825920.79999998,176838320.72000003,NP,copdpatient21.json,000_merged.wav,508844,521244,copdpatient21/wav/audio_1480626636647.wav,176825920.79999998,176838320.72000003
150,176950379.152,176963238.32,P,copdpatient21.json,000_merged.wav,633303,646162,copdpatient21/wav/audio_1480626636647.wav,176950379.152,176963238.32
151,177170362.73599997,177183221.904,P,copdpatient21.json,000_merged.wav,853286,866145,copdpatient21/wav/audio_1480626636647.wav,177170362.73599997,177183221.904
152,177748106.656,177766936.144,P,copdpatient21.json,000_merged.wav,1431030,1449860,copdpatient21/wav/audio_1480626636647.wav,177748106.656,177766936.144
153,177840417.08800003,177855113.28,P,copdpatient21.json,000_merged.wav,1523341,1538037,copdpatient21/wav/audio_1480626636647.wav,177840417.08800003,177855113.28
154,178244103.02400002,178267525.072,P,copdpatient21.json,000_merged.wav,11252,34674,copdpatient21/wav/audio_1480627238651.wav,178244103.02400002,178267525.072
155,178747447.488,178773165.824,P,copdpatient21.json,000_merged.wav,562914,588632,copdpatient21/wav/audio_1480627238651.wav,178747447.488,178773165.824
156,179628759.55200002,179655396.4,P,copdpatient21.json,000_merged.wav,1569755,1596392,copdpatient21/wav/audio_1480627238651.wav,179628759.55200002,179655396.4
157,179666877.79200003,179681573.984,P,copdpatient21.json,000_merged.wav,1610645,1624482,copdpatient21/wav/audio_1480627238651.wav,179667736.0,179681573.984
158,179690299.84000003,179750462.368,P,copdpatient21.json,000_merged.wav,1637121,1697284,copdpatient21/wav/audio_1480627238651.wav,179690299.84000003,179750462.368
159,180711225.71199998,180734188.49600002,P,copdpatient21.json,000_merged.wav,740205,763168,copdpatient21/wav/audio_1480627861652.wav,180711225.71199998,180734188.49600002
160,180787462.192,180801239.872,P,copdpatient21.json,000_merged.wav,816442,830219,copdpatient21/wav/audio_1480627861652.wav,180787462.192,180801239.872
161,182483494.224,182494975.616,P,copdpatient21.json,000_merged.wav,622850,634331,copdpatient21/wav/audio_1480628737695.wav,182483494.224,182494975.616
162,183856669.36,183881469.168,NP,copdpatient21.json,000_merged.wav,104108,128908,copdpatient21/wav/audio_1480629339665.wav,183856669.36,183881469.168
163,183966890.768,183980209.20000002,P,copdpatient21.json,000_merged.wav,214329,227648,copdpatient21/wav/audio_1480629339665.wav,183966890.768,183980209.20000002
164,183990312.816,184007305.296,P,copdpatient21.json,000_merged.wav,237751,254744,copdpatient21/wav/audio_1480629339665.wav,183990312.816,184007305.296
165,184017408.928,184030727.344,P,copdpatient21.json,000_merged.wav,264847,278166,copdpatient21/wav/audio_1480629339665.wav,184017408.928,184030727.344
166,184070223.344,184085378.8,P,copdpatient21.json,000_merged.wav,317662,332817,copdpatient21/wav/audio_1480629339665.wav,184070223.344,184085378.8
167,184138652.48,184158400.48,TV-F,copdpatient21.json,000_merged.wav,386091,405839,copdpatient21/wav/audio_1480629339665.wav,184138652.48,184158400.48
168,184211214.912,184221318.544,NP-M,copdpatient21.json,000_merged.wav,462807,472911,copdpatient21/wav/audio_1480629339665.wav,184211214.912,184221318.544
169,184352206.46400002,184375628.528,P-M,copdpatient21.json,000_merged.wav,628865,652287,copdpatient21/wav/audio_1480629339665.wav,184352206.46400002,184375628.528
170,184406857.92000002,184428442.944,NP-M,copdpatient21.json,000_merged.wav,697793,719378,copdpatient21/wav/audio_1480629339665.wav,184406857.92000002,184428442.944
171,184454620.544,184478961.10399997,NP-M,copdpatient21.json,000_merged.wav,745556,769897,copdpatient21/wav/audio_1480629339665.wav,184454620.544,184478961.10399997
172,184515701.56800002,184561167.904,P-M,copdpatient21.json,000_merged.wav,819334,864800,copdpatient21/wav/audio_1480629339665.wav,184515701.56800002,184561167.904
173,185887498.944,186220918.72000003,TV-F,copdpatient21.json,000_merged.wav,29235,93711,copdpatient21/wav/audio_1480631919801.wav,185909953.0,185974429.0
174,186220918.72000003,186738959.37600002,TV-M,copdpatient21.json,000_merged.wav,576843,641327,copdpatient21/wav/audio_1480631919801.wav,186407904.0,186472388.0
